X,Y
1,3.89351
2,3.89684
3,3.89367
4,3.89542
5,3.89254
6,3.89512
7,3.89491
8,3.89307
9,3.89549
10,3.89743
11,3.89501
12,3.89060
13,3.88638
14,3.88731
15,3.89170
16,3.88921
17,3.89233
18,3.89054
19,3.89163
20,3.88611
21,3.89552
22,3.89209
23,3.88991
24,3.89352
25,3.89257
26,3.89321
27,3.88888
28,3.88463
29,3.88675
30,3.88658
31,3.88594
32,3.88887
33,3.88512
34,3.88793
35,3.88232
36,3.88481
37,3.88570
38,3.88736
39,3.88894
40,3.88962
41,3.88216
42,3.87528
43,3.87534
44,3.86993
45,3.87327
46,3.86828
47,3.87015
48,3.86878
49,3.87457
50,3.87166
51,3.86898
52,3.87270
53,3.87170
54,3.87548
55,3.86676
56,3.87290
57,3.87140
58,3.86639
59,3.87472
60,3.87252
61,3.87470
62,3.87075
63,3.87395
64,3.87264
65,3.87744
66,3.87069
67,3.87534
68,3.87346
69,3.87437
70,3.87379
71,3.87162
72,3.87558
73,3.87375
74,3.87173
75,3.87513
76,3.87591
77,3.87384
78,3.87621
79,3.87375
80,3.87696
81,3.87435
82,3.87413
83,3.87441
84,3.87455
85,3.87768
86,3.87553
87,3.87439
88,3.87525
89,3.87687
90,3.87721
91,3.87397
92,3.87413
93,3.87476
94,3.87657
95,3.87485
96,3.87258
97,3.87713
98,3.87599
99,3.87739
100,3.87680
101,3.87588
102,3.87492
103,3.87327
104,3.86917
105,3.87318
106,3.87044
107,3.87078
108,3.87324
109,3.87334
110,3.87072
111,3.87132
112,3.87359
113,3.87461
114,3.87353
115,3.87317
116,3.86954
117,3.88718
118,3.88085
119,3.86415
120,3.86760
121,3.86549
122,3.86641
123,3.86387
124,3.86753
125,3.86317
126,3.86677
127,3.86139
128,3.86764
129,3.86153
130,3.86141
131,3.86252
132,3.86080
133,3.86119
134,3.86129
135,3.86365
136,3.86465
137,3.86377
138,3.86205
139,3.86233
140,3.86362
141,3.86579
142,3.86108
143,3.86114
144,3.85524
145,3.86194
146,3.85725
147,3.86149
148,3.85663
149,3.85830
150,3.85744
151,3.85795
152,3.85938
153,3.85862
154,3.86056
155,3.85765
156,3.85766
157,3.85437
158,3.85601
159,3.85484
160,3.85472
161,3.85336
162,3.85696
