X,Y
1,2.86132
2,2.88536
3,2.83870
4,2.85813
5,2.90937
6,2.86934
7,2.87979
8,2.85339
9,2.88443
10,2.85890
11,2.85159
12,2.85054
13,2.86956
14,2.86640
15,2.86469
16,2.89993
17,2.85626
18,2.87454
19,2.88905
20,2.87184
21,2.88889
22,2.87324
23,2.86682
24,2.84813
25,2.82911
26,2.85712
27,2.87160
28,2.87338
29,2.84410
30,2.86300
31,2.87458
32,2.90533
33,2.89960
34,2.87995
35,2.87419
36,2.87637
37,2.85407
38,2.86388
39,2.87563
40,2.86356
41,2.86401
42,2.86511
43,2.87879
44,2.86355
45,2.85926
46,2.89700
47,2.87837
48,2.88324
49,2.88960
50,2.86234
51,2.85743
52,2.84772
53,2.88000
54,2.88031
55,2.88106
56,2.88155
57,2.86241
58,2.86592
59,2.88054
60,2.85021
61,2.87532
62,2.86221
63,2.85514
64,2.87090
65,2.85020
66,2.87989
67,2.90257
68,2.86704
69,2.83428
70,2.86891
71,2.83834
72,2.84339
73,2.85525
74,2.85988
75,2.88301
76,2.86823
77,2.85951
78,2.87350
79,2.87988
80,2.85089
81,2.87017
82,2.89341
83,2.85513
84,2.87775
85,2.85101
86,2.87736
87,2.88658
88,2.87007
89,2.86609
90,2.86711
91,2.88316
92,2.85770
93,2.87464
94,2.86817
95,2.84966
96,2.88465
97,2.86046
98,2.85874
99,2.85814
100,2.83232
101,2.84515
102,2.86026
103,2.85780
104,2.82896
105,2.84008
106,2.83974
107,2.86239
108,2.86346
109,2.85858
110,2.86338
111,2.86909
112,2.87130
113,2.83256
114,2.87589
115,2.85037
116,2.86437
117,2.85457
118,2.88887
119,2.86195
120,2.86287
121,2.85328
122,2.84432
123,2.86913
124,2.83829
125,2.83451
126,2.87485
127,2.86292
128,2.88695
129,2.87728
130,2.84192
131,2.89114
132,2.86932
133,2.87458
134,2.87689
135,2.86975
136,2.85170
137,2.86551
138,2.84705
139,2.87642
140,2.89459
141,2.86645
142,2.86668
143,2.85495
144,2.86152
145,2.86326
146,2.85029
147,2.86256
148,2.84905
149,2.88550
150,2.85452
151,2.87942
152,2.85197
153,2.86892
154,2.88151
155,2.86345
156,2.86293
157,2.87918
158,2.83669
159,2.86299
160,2.86720
161,2.87129
162,2.89671
163,2.86362
164,2.88129
165,2.87433
166,2.86428
167,2.84738
168,2.85893
169,2.85728
170,2.87122
171,2.88882
172,2.86303
173,2.88307
174,2.84539
175,2.87136
176,2.88057
177,2.88207
178,2.81944
179,2.85017
180,2.85935
181,2.86286
182,2.86618
183,2.88392
184,2.83842
185,2.84139
186,2.86374
187,2.84168
188,2.84565
189,2.89870
190,2.84968
191,2.89932
192,2.87162
193,2.84563
194,2.86870
195,2.87563
196,2.89363
197,2.86289
198,2.89257
199,2.89035
200,2.84085
201,2.87384
202,2.90109
203,2.90669
204,2.88055
205,2.90242
206,2.90285
207,2.86634
208,2.88117
209,2.83209
210,2.87729
211,2.87792
212,2.91541
213,2.90265
214,2.85517
215,2.90102
216,2.92992
217,2.87432
218,2.87915
219,2.84710
220,2.90206
221,0.37560
222,0.33602
223,0.33650
224,0.40182
225,0.38541
226,0.33733
227,0.27217
228,0.36826
229,0.26952
230,0.32619
231,0.34853
232,0.41301
233,0.37688
234,0.42923
235,0.33834
236,0.25638
237,0.32845
238,0.29530
239,0.34532
240,0.33718
241,0.31239
242,0.27759
243,0.25192
244,0.33023
245,0.34303
246,0.39214
247,0.34319
248,0.33504
249,0.29652
250,0.40351
251,0.29901
252,0.35816
253,0.33621
254,0.37874
255,0.34293
256,0.29459
257,0.32925
258,0.31975
259,0.30802
260,0.24006
261,0.36534
262,0.33065
263,0.32978
264,0.37616
265,0.28020
266,0.21303
267,0.29540
268,0.34960
269,0.24993
270,0.31175
271,0.25841
272,0.33984
273,0.36257
274,0.27200
275,0.34279
276,0.31975
277,0.37174
278,0.33065
279,0.43491
280,0.34960
281,0.30870
282,0.24583
283,0.29302
284,0.29210
285,0.29133
286,0.30601
287,0.30188
288,0.35674
289,0.30098
290,0.36832
291,0.32537
292,0.33543
293,0.36206
294,2.13601
295,3.82795
296,3.33848
297,3.54577
298,3.57791
299,3.70540
300,3.61305
301,3.75093
302,3.69530
303,3.55886
304,3.88046
305,3.81181
306,3.99811
307,3.62099
308,3.43471
309,3.67582
310,3.46892
311,3.17935
312,2.80758
313,3.21037
314,3.25991
315,3.45585
316,3.08630
317,3.12604
318,2.81098
319,2.65812
320,2.41946
321,2.28821
322,2.65140
323,3.17708
324,3.31506
325,3.09860
326,3.00303
327,2.99383
328,2.96177
329,2.90453
330,2.96586
331,2.92842
332,2.82147
333,2.64931
334,2.77197
335,2.74724
336,2.78819
337,2.66945
338,2.70618
339,2.69858
340,2.63588
341,2.62277
342,2.62742
343,2.71042
344,2.65158
345,2.62181
346,2.58978
347,2.58980
348,2.63299
349,2.65295
350,2.62134
351,2.51759
352,2.59435
353,2.54471
354,2.52360
355,2.36374
356,2.58739
357,2.47183
358,2.28305
359,2.26919
360,2.49800
361,2.47074
362,2.48610
363,2.44898
364,2.47252
365,2.52029
366,2.39504
367,2.44706
368,2.37021
369,2.42274
370,2.34431
371,2.36017
372,2.44482
373,2.34109
374,2.40564
375,2.29865
376,2.34264
377,2.29032
378,2.43882
379,2.29605
380,2.34858
381,2.24932
382,2.23698
383,2.32321
384,2.31963
385,2.39709
386,2.26443
387,2.14349
388,2.30864
389,2.22646
390,2.25056
391,2.20322
392,2.12707
393,2.08846
394,2.15911
395,2.31790
396,2.12181
397,2.24835
398,2.23893
399,2.23188
400,2.16067
401,2.12237
402,2.25509
403,2.38211
404,2.26998
405,2.18925
406,2.16693
407,2.08882
408,2.05455
409,2.08211
410,2.10673
411,2.19051
412,2.07924
413,1.88367
414,2.02636
415,2.19277
416,2.07886
417,2.18707
418,2.11235
419,2.10162
420,2.15138
421,2.03143
422,2.14993
423,2.17176
424,2.00840
425,2.02239
426,2.02335
427,2.08502
428,1.95801
429,2.15442
430,1.97307
431,2.11111
432,2.01428
433,2.06614
434,2.09548
435,2.04139
436,2.01305
437,2.09732
438,2.07933
439,1.99883
440,2.00432
