X,Y
1,10.20425
2,9.50937
3,8.66377
4,8.05416
5,7.33498
6,6.80689
7,6.34106
8,6.62794
9,6.47853
10,5.91659
11,5.37241
12,5.42555
13,5.47555
14,5.36544
15,5.58674
16,5.61009
17,5.37785
18,5.16381
19,4.95132
20,4.73164
21,4.58650
22,4.66824
23,4.79304
24,4.87080
25,4.92128
26,4.85383
27,4.75341
28,4.64559
29,4.56322
30,4.49922
31,4.43272
32,4.35849
33,4.32051
34,4.31318
35,4.30821
36,4.31799
37,4.30657
38,4.31436
39,4.30863
40,4.34918
41,4.41585
42,4.52024
43,4.64785
44,4.73740
45,4.81188
46,4.85640
47,4.88002
48,4.89778
49,4.90651
50,4.91016
51,4.88660
52,4.87591
53,4.86295
54,4.89831
55,4.89764
56,4.91309
57,4.90933
58,4.88946
59,4.83184
60,4.83550
61,4.83101
62,4.84079
63,4.86597
64,4.83597
65,4.83390
66,4.81949
67,4.82193
68,4.83357
69,4.84259
70,4.86494
71,4.85673
72,4.88258
73,4.90111
74,4.91232
75,4.93647
76,4.94180
77,4.95971
78,4.96271
79,4.99368
80,4.99756
81,4.99737
82,4.99813
83,5.00625
84,5.00526
85,5.00593
86,4.99863
87,4.99456
88,4.98602
89,4.99951
90,4.97277
91,4.96498
92,4.92472
93,4.92544
94,4.90724
95,4.87594
96,4.85148
97,4.85505
98,4.83932
99,4.82754
100,4.82210
101,4.81296
102,4.80353
103,4.80193
104,4.79220
105,4.78569
106,4.76080
107,4.73891
108,4.72709
109,4.69639
110,4.69048
111,4.65840
112,4.65718
113,4.63312
114,4.60258
115,4.59417
116,4.58954
117,4.56911
118,4.52306
119,4.52043
120,4.49764
121,4.49198
122,4.45598
123,4.43509
124,4.41027
125,4.38653
126,4.36036
127,4.34463
128,4.31999
129,4.31276
130,4.28232
131,4.27987
132,4.24585
133,4.23301
134,4.21832
135,4.19796
136,4.17834
137,4.15502
138,4.12557
139,4.10036
140,4.07969
141,4.06406
142,4.04146
143,4.01520
144,3.97134
145,3.94613
146,3.93313
147,3.94521
148,3.93192
149,3.90440
150,3.89654
151,3.85485
152,3.83849
153,3.83534
154,3.83161
155,3.81770
156,3.79504
157,3.75384
158,3.73991
159,3.73839
160,3.72424
161,3.71108
162,3.69152
163,3.67501
164,3.65352
165,3.63047
166,3.62096
167,3.61035
168,3.59732
169,3.56996
170,3.55281
171,3.54496
172,3.53562
173,3.50795
174,3.49072
175,3.48943
176,3.43699
177,3.41649
178,3.38725
179,3.41102
180,3.39382
181,3.38599
182,3.38452
183,3.35505
184,3.34854
185,3.31304
186,3.31404
187,3.29893
188,3.27428
189,3.28240
190,3.26437
191,3.23877
192,3.23637
193,3.21699
194,3.20979
195,3.20166
196,3.17952
197,3.15733
198,3.15974
199,3.14440
200,3.13390
201,3.15437
202,3.14455
203,3.11721
204,3.08187
205,3.08685
206,3.06123
207,3.04131
208,3.03131
209,3.01598
210,3.00419
211,2.98968
212,2.97506
213,2.96671
214,2.95720
215,2.94543
216,2.93271
217,2.92640
218,2.92575
219,2.88805
220,2.89113
221,2.88222
222,2.88479
223,2.86424
224,2.84344
225,2.83687
226,2.82819
227,2.81411
228,2.80406
229,2.80541
230,2.77897
231,2.77987
232,2.76045
233,2.75760
234,2.74564
235,2.72373
236,2.73367
237,2.72991
238,2.72303
239,2.70052
240,2.68154
241,2.68519
242,2.66382
243,2.64914
244,2.62386
245,2.57387
246,2.55432
247,2.57729
248,2.58245
249,2.56573
250,2.52500
251,2.52231
252,2.52892
253,2.53396
254,2.51974
255,2.50756
256,2.49106
257,2.48495
258,2.46372
259,2.42953
260,2.41540
261,2.38509
262,2.35573
263,2.32609
264,2.30635
265,2.28418
266,2.26733
267,2.26273
268,2.26862
269,2.28085
270,2.29188
271,2.30152
272,2.31092
273,2.33300
274,2.33691
275,2.34493
276,2.34768
277,2.33942
278,2.34848
279,2.34497
280,2.34757
281,2.35159
282,2.34476
283,2.34057
284,2.34665
285,2.33994
286,2.31349
287,2.32573
288,2.31988
289,2.32061
290,2.30701
291,2.31060
292,2.30856
293,2.29971
294,2.29431
295,2.29616
296,2.27959
297,2.27733
298,2.27339
299,2.25287
300,2.26581
301,2.26642
302,2.24254
303,2.23525
304,2.24103
305,2.23925
306,2.22452
307,2.21946
308,2.21411
309,2.22755
310,2.20491
311,2.20647
312,2.19364
313,2.18752
314,2.18678
315,2.17314
316,2.19295
317,2.18907
318,2.17989
319,2.17581
320,2.15954
321,2.16242
322,2.14699
323,2.13970
324,2.14202
325,2.13409
326,2.11624
327,2.11900
328,2.11314
329,2.12048
330,2.11488
331,2.10814
332,2.09843
333,2.08478
334,2.08140
335,2.08516
336,2.08472
337,2.07668
338,2.07510
339,2.06001
340,2.07183
341,2.05280
342,2.05078
343,2.04178
344,2.04589
345,2.03877
346,2.04639
347,2.04637
348,2.01928
349,2.02603
350,1.99378
351,1.93799
352,1.90370
353,1.91887
354,1.95779
355,1.98000
356,1.98232
357,1.98162
358,1.98912
359,1.97801
360,1.97950
361,1.97401
362,1.98558
363,1.96691
364,1.96440
365,1.95308
366,1.96233
367,1.95371
368,1.95294
369,1.95208
370,1.94846
371,1.93713
372,1.93509
373,1.92819
374,1.92924
375,1.91981
376,1.92588
377,1.91828
378,1.90912
379,1.91036
380,1.90511
381,1.90002
382,1.88025
383,1.86961
384,1.87916
385,1.86751
386,1.88166
387,1.87424
388,1.88359
389,1.87609
390,1.86177
391,1.87263
392,1.87502
393,1.85805
394,1.85777
395,1.85066
396,1.85486
397,1.85047
398,1.83611
399,1.84885
400,1.84409
401,1.83805
402,1.83000
403,1.83176
404,1.82968
405,1.81328
406,1.82791
407,1.83233
408,1.81422
409,1.82439
410,1.80727
411,1.79687
412,1.79685
413,1.79758
414,1.80043
415,1.79278
416,1.79204
417,1.78043
418,1.77858
419,1.78682
420,1.78811
421,1.78168
422,1.78797
423,1.79101
424,1.78443
425,1.76983
426,1.76074
427,1.76871
428,1.75868
429,1.75244
430,1.75575
431,1.75243
432,1.73754
433,1.73316
434,1.73538
435,1.73106
436,1.75813
437,1.75143
438,1.75331
439,1.73833
440,1.73746
441,1.73474
442,1.71362
443,1.72521
444,1.71308
445,1.70789
446,1.70258
447,1.65789
448,1.59837
449,1.59250
450,1.59458
451,1.60308
452,1.63151
453,1.65608
