X,Y
1,31.2521
2,29.0601
3,26.5598
4,24.6219
5,22.4901
6,20.8283
7,19.3687
8,20.2606
9,19.8023
10,18.0395
11,16.4571
12,16.5230
13,16.6790
14,16.3717
15,17.0793
16,17.1130
17,16.4639
18,15.7910
19,15.1391
20,14.4326
21,14.0220
22,14.2543
23,14.6373
24,14.8740
25,15.0326
26,14.8635
27,14.4845
28,14.2071
29,13.9523
30,13.7062
31,13.5414
32,13.3360
33,13.2325
34,13.1632
35,13.1552
36,13.1896
37,13.2374
38,13.2247
39,13.2111
40,13.2690
41,13.4906
42,13.8682
43,14.2338
44,14.5457
45,14.7324
46,14.8624
47,14.9500
48,15.0102
49,15.0604
50,15.0800
51,15.0418
52,14.9797
53,14.9784
54,15.0217
55,15.0829
56,15.0614
57,15.0516
58,14.9739
59,14.8466
60,14.8727
61,14.9113
62,14.9256
63,14.9156
64,14.8900
65,14.8769
66,14.8485
67,14.8640
68,14.9123
69,14.9490
70,14.9544
71,14.9724
72,15.0139
73,15.0861
74,15.1336
75,15.1830
76,15.2224
77,15.2898
78,15.3368
79,15.3373
80,15.3649
81,15.3704
82,15.3817
83,15.3926
84,15.4454
85,15.4362
86,15.4358
87,15.4598
88,15.4360
89,15.3929
90,15.3443
91,15.2337
92,15.2074
93,15.2087
94,15.1578
95,15.0323
96,14.9817
97,14.9392
98,14.9200
99,14.8848
100,14.8503
101,14.8618
102,14.8332
103,14.8125
104,14.8180
105,14.7632
106,14.7250
107,14.6600
108,14.6021
109,14.5355
110,14.4714
111,14.3805
112,14.3363
113,14.2869
114,14.2511
115,14.1817
116,14.1292
117,14.0719
118,14.0232
119,13.9564
120,13.8696
121,13.8183
122,13.8034
123,13.7265
124,13.6230
125,13.5450
126,13.4458
127,13.3832
128,13.3728
129,13.3156
130,13.2613
131,13.1941
132,13.1715
133,13.1009
134,13.0330
135,12.9419
136,12.9204
137,12.8493
138,12.7812
139,12.6720
140,12.5840
141,12.5563
142,12.5032
143,12.4163
144,12.2750
145,12.1513
146,12.1771
147,12.1402
148,12.1383
149,12.1036
150,12.0234
151,11.8990
152,11.8719
153,11.8710
154,11.8416
155,11.7740
156,11.6861
157,11.6040
158,11.5391
159,11.5376
160,11.4967
161,11.4521
162,11.4232
163,11.3780
164,11.3155
165,11.2668
166,11.1893
167,11.1523
168,11.0773
169,11.0397
170,10.9683
171,10.9588
172,10.8979
173,10.8561
174,10.8154
175,10.7182
176,10.6276
177,10.5471
178,10.5255
179,10.5068
180,10.4847
181,10.4516
182,10.4136
183,10.3956
184,10.3260
185,10.2972
186,10.2093
187,10.1782
188,10.1282
189,10.1210
190,10.0832
191,10.0594
192,10.0037
193,9.9586
194,9.8953
195,9.8899
196,9.8427
197,9.7708
198,9.7108
199,9.6928
200,9.7016
201,9.7110
202,9.6942
203,9.6051
204,9.5527
205,9.5258
206,9.4365
207,9.4243
208,9.3690
209,9.3285
210,9.2721
211,9.2531
212,9.1939
213,9.1528
214,9.1342
215,9.1059
216,9.0830
217,9.0347
218,9.0104
219,8.9693
220,8.9375
221,8.9177
222,8.8994
223,8.8677
224,8.8080
225,8.7853
226,8.7463
227,8.7063
228,8.6810
229,8.6566
230,8.5832
231,8.5611
232,8.5390
233,8.5410
234,8.4853
235,8.4799
236,8.4524
237,8.4164
238,8.3715
239,8.3401
240,8.2875
241,8.2492
242,8.2574
243,8.2125
244,8.1431
245,7.9724
246,7.8889
247,7.9537
248,7.9705
249,7.9383
250,7.8321
251,7.7990
252,7.8343
253,7.8350
254,7.8136
255,7.7898
256,7.7469
257,7.6955
258,7.6280
259,7.5591
260,7.4700
261,7.4000
262,7.2873
263,7.2026
264,7.1474
265,7.0743
266,7.0181
267,7.0111
268,7.0267
269,7.0328
270,7.1040
271,7.1395
272,7.1721
273,7.1921
274,7.2045
275,7.2406
276,7.2272
277,7.2619
278,7.2673
279,7.2677
280,7.2625
281,7.2630
282,7.2574
283,7.2640
284,7.2556
285,7.2399
286,7.2277
287,7.1694
288,7.1824
289,7.1571
290,7.1606
291,7.1395
292,7.1216
293,7.0955
294,7.0674
295,7.0160
296,7.0302
297,7.0040
298,7.0162
299,7.0100
300,6.9835
301,6.9512
302,6.9526
303,6.9331
304,6.9070
305,6.9177
306,6.8818
307,6.8873
308,6.8674
309,6.8900
310,6.8309
311,6.8341
312,6.8180
313,6.7749
314,6.7609
315,6.7620
316,6.7689
317,6.7527
318,6.7409
319,6.7344
320,6.6651
321,6.6308
322,6.6186
323,6.6425
324,6.6116
325,6.5812
326,6.5305
327,6.5397
328,6.5387
329,6.5379
330,6.5210
331,6.5165
332,6.5051
333,6.4313
334,6.4241
335,6.4181
336,6.4344
337,6.4257
338,6.4235
339,6.4022
340,6.3856
341,6.3800
342,6.3734
343,6.3495
344,6.3200
345,6.3311
346,6.2977
347,6.2803
348,6.2706
349,6.2367
350,6.1247
351,5.9285
352,5.8603
353,5.9649
354,6.0371
355,6.1022
356,6.1112
357,6.1396
358,6.1528
359,6.1340
360,6.1472
361,6.1259
362,6.1036
363,6.0943
364,6.0760
365,6.0797
366,6.0692
367,6.0450
368,6.0341
369,5.9998
370,5.8931
371,5.8590
372,5.9128
373,5.9470
374,5.9672
375,5.9470
376,5.9400
377,5.9450
378,5.9273
379,5.9093
380,5.9190
381,5.8893
382,5.8179
383,5.7996
384,5.8358
385,5.8296
386,5.8343
387,5.8274
388,5.8149
389,5.8060
390,5.8006
391,5.8074
392,5.7939
393,5.7791
394,5.7695
395,5.7411
396,5.7396
397,5.7381
398,5.7263
399,5.7277
400,5.6945
401,5.7028
402,5.6731
403,5.6636
404,5.6503
405,5.6456
406,5.6725
407,5.6445
408,5.6347
409,5.6190
410,5.6195
411,5.6033
412,5.5800
413,5.5602
414,5.5678
415,5.5647
416,5.5504
417,5.5079
418,5.4872
419,5.4867
420,5.4719
421,5.4815
422,5.5113
423,5.4821
424,5.4817
425,5.4778
426,5.4748
427,5.4329
428,5.4456
429,5.4544
430,5.4295
431,5.4108
432,5.4150
433,5.3992
434,5.3890
435,5.3753
436,5.3161
437,5.3043
438,5.3166
439,5.3159
440,5.3047
441,5.3340
442,5.3309
443,5.3138
444,5.2949
445,5.2954
446,5.2533
447,5.1606
448,4.9864
449,4.9148
450,4.9099
451,4.9640
452,5.0382
453,5.0892
454,5.1464
455,5.1528
456,5.1500
457,5.1129
458,5.0455
459,5.0404
460,5.0901
461,5.1249
462,5.1232
463,5.1105
464,5.1214
465,5.1318
466,5.1265
467,5.1215
468,5.1122
469,5.0920
470,5.0768
471,5.0811
472,5.0381
473,5.0235
474,5.0244
475,5.0365
476,5.0363
477,4.9947
478,4.9175
479,4.9013
480,4.9346
481,4.9705
482,4.9870
483,4.9911
484,4.9736
485,4.9726
486,4.9690
487,4.9766
488,4.9825
489,5.0018
490,4.9910
491,4.9457
492,4.8213
493,4.6261
494,4.5534
495,4.6050
496,4.7113
497,4.7894
498,4.8148
499,4.8080
500,4.8134
501,4.8345
502,4.8338
503,4.8393
504,4.8282
505,4.8211
506,4.8128
507,4.8281
508,4.8234
509,4.8148
510,4.8042
511,4.7924
512,4.7908
513,4.7919
514,4.7569
515,4.7322
516,4.7291
517,4.6898
518,4.5831
519,4.4054
520,4.2471
521,4.2353
522,4.3395
523,4.4584
524,4.5406
525,4.5913
526,4.6214
527,4.6226
528,4.6454
529,4.6408
530,4.6337
531,4.6281
532,4.6209
533,4.5726
534,4.4949
535,4.4738
536,4.5177
537,4.5502
538,4.5830
539,4.5581
540,4.5135
541,4.4927
542,4.5178
543,4.5458
544,4.5716
545,4.5730
546,4.5847
547,4.5762
548,4.5878
549,4.5869
550,4.6048
551,4.5769
552,4.5590
553,4.5599
554,4.5412
555,4.5266
556,4.5491
557,4.5121
558,4.5102
559,4.4664
560,4.4573
561,4.4158
562,4.3922
563,4.3793
564,4.4216
565,4.4286
566,4.4377
567,4.4431
568,4.4394
569,4.4561
570,4.4402
571,4.4553
572,4.4395
573,4.4372
574,4.4330
575,4.4298
576,4.4323
577,4.4299
578,4.4370
579,4.4266
580,4.4148
581,4.3881
582,4.4096
583,4.3982
584,4.3889
585,4.3904
586,4.3802
587,4.3858
588,4.3712
589,4.3572
590,4.3579
591,4.3663
592,4.3573
593,4.3417
594,4.3336
595,4.3345
596,4.3238
597,4.3194
598,4.3344
599,4.3087
600,4.2886
601,4.2397
602,4.1802
603,4.1061
604,4.1093
605,4.1569
606,4.1876
607,4.2061
608,4.2183
609,4.2338
610,4.2176
611,4.2422
612,4.2407
613,4.2362
614,4.2374
615,4.2324
616,4.2123
617,4.2044
618,4.1841
619,4.1946
620,4.1318
621,4.1308
622,4.1363
623,4.1514
624,4.1625
625,4.1581
626,4.1661
627,4.1820
628,4.1789
629,4.1711
630,4.1646
631,4.1593
632,4.1570
633,4.1588
634,4.1592
635,4.1751
636,4.1503
637,4.1414
638,4.1499
639,4.1556
640,4.1451
641,4.1231
642,4.1268
643,4.1366
644,4.1410
645,4.1341
646,4.1074
647,4.1239
648,4.1167
649,4.0931
650,4.0840
651,4.0743
652,4.0869
