9.6e-007	12404
1.12e-005	12222
2.144e-005	12311
3.168e-005	12110
4.192e-005	12402
5.216e-005	12561
6.24e-005	12122
7.264e-005	12502
8.288e-005	12488
9.312e-005	12181
0.00010336	12424
0.0001136	12402
0.00012384	12279
0.00013408	12315
0.00014432	12287
0.00015456	12531
0.0001648	12524
0.00017504	12143
0.00018528	12313
0.00019552	12419
0.00020576	12230
0.000216	12389
0.00022624	12514
0.00023648	12370
0.00024672	12246
0.00025696	12909
0.0002672	12411
0.00027744	11991
0.00028768	12375
0.00029792	12046
0.00030816	12004
0.0003184	12573
0.00032864	12301
0.00033888	12343
0.00034912	12056
0.00035936	12323
0.0003696	12514
0.00037984	11872
0.00039008	12268
0.00040032	12445
0.00041056	12131
0.0004208	12468
0.00043104	12263
0.00044128	12261
0.00045152	12146
0.00046176	12570
0.000472	12191
0.00048224	12689
0.00049248	12189
0.00050272	12472
0.00051296	12553
0.0005232	12784
0.00053344	12365
0.00054368	12277
0.00055392	12536
0.00056416	12227
0.0005744	12592
0.00058464	12328
0.00059488	12294
0.00060512	12364
0.00061536	12626
0.0006256	12224
0.00063584	12085
0.00064608	12108
0.00065632	12609
0.00066656	12378
0.0006768	12498
0.00068704	12372
0.00069728	12320
0.00070752	12407
0.00071776	12114
0.000728	12275
0.00073824	12721
0.00074848	12234
0.00075872	12107
0.00076896	12252
0.0007792	12313
0.00078944	12112
0.00079968	12547
0.00080992	12099
0.00082016	12406
0.0008304	12737
0.00084064	12311
0.00085088	12044
0.00086112	12680
0.00087136	12718
0.0008816	12268
0.00089184	12404
0.00090208	12333
0.00091232	12190
0.00092256	12401
0.0009328	12709
0.00094304	12141
0.00095328	12589
0.00096352	12762
0.00097376	12283
0.000984	12713
0.00099424	12614
0.00100448	12707
0.00101472	12543
0.00102496	12679
0.0010352	12694
0.00104544	12840
0.00105568	12395
0.00106592	12915
0.00107616	12419
0.0010864	12724
0.00109664	12545
0.00110688	12336
0.00111712	12343
0.00112736	12362
0.0011376	12301
0.00114784	12189
0.00115808	12299
0.00116832	12684
0.00117856	12244
0.0011888	12676
0.00119904	12442
0.00120928	12236
0.00121952	12310
0.00122976	12493
