X,Y
1,3.06301
2,3.04996
3,3.09951
4,3.08513
5,3.06806
6,3.06602
7,3.06760
8,3.07745
9,3.04937
10,3.11412
11,3.13494
12,3.08845
13,3.15526
14,3.16434
15,3.10123
16,3.10132
17,3.22684
18,3.16351
19,3.18587
20,3.22625
21,3.24318
22,3.17595
23,3.16203
24,3.16681
25,3.20832
26,3.21980
27,3.22016
28,3.24850
29,3.27136
30,3.26824
31,3.33917
32,3.30642
33,3.27985
34,3.30755
35,3.35507
36,3.31828
37,3.40670
38,3.36131
39,3.37079
40,3.31861
41,3.36777
42,3.30595
43,3.33407
44,3.37274
45,3.33463
46,3.30041
47,3.31245
48,3.25531
49,3.21975
50,3.27882
51,3.29359
52,3.37890
53,3.36029
54,3.36206
55,3.34112
56,3.33677
57,3.43028
58,3.46108
59,3.43909
60,3.33299
61,3.29089
62,3.28117
63,3.22271
64,3.23375
65,3.27927
66,3.32393
67,3.41492
68,3.37793
69,3.30179
70,3.30247
71,3.45726
72,3.48298
73,3.59430
74,3.47004
75,3.52908
76,3.53305
77,3.58573
78,3.53608
79,3.61701
80,3.62467
81,3.57057
82,3.53717
83,3.56019
84,3.59154
85,3.54773
86,3.51137
87,3.54191
88,3.48947
89,3.56796
90,3.59195
91,3.48868
92,3.56011
93,3.51479
94,3.60985
95,3.56199
96,3.77665
97,3.71508
98,3.66400
99,3.53274
100,3.54330
101,3.53359
102,3.51933
103,3.45815
104,3.22170
105,3.39890
106,3.53479
107,3.55374
108,3.64751
109,3.60365
110,3.69636
111,3.60689
112,3.71711
113,3.65696
114,3.63926
115,3.64310
116,3.61204
117,3.61224
118,3.66233
119,3.61611
120,3.65179
121,3.55659
122,3.54596
123,3.59117
124,3.63846
125,3.63736
126,3.64808
127,3.66027
128,3.57751
129,3.63952
130,3.63193
131,3.62908
132,3.72110
133,3.65234
134,3.59518
135,3.64280
136,3.56737
137,3.61905
138,3.64631
139,3.63663
140,3.64794
141,3.68184
142,3.65719
143,3.67854
144,3.60590
145,3.72678
146,3.66872
147,3.64265
148,3.69192
149,3.64402
150,3.66716
151,3.64262
152,3.63724
153,3.63369
154,3.62039
155,3.63638
156,3.61433
157,3.51479
158,3.64992
159,3.54475
160,3.61389
161,3.61683
162,3.63128
163,3.57170
164,3.61598
165,3.65567
166,3.55423
167,3.64293
168,3.47412
169,3.68139
170,3.57699
171,3.62351
172,3.49069
173,3.59960
174,3.55875
175,3.50710
176,3.57366
177,3.70688
178,3.55698
179,3.51691
180,3.50815
181,3.57886
182,3.61733
183,3.57983
184,3.58184
185,3.56518
186,3.59010
187,3.58319
188,3.59327
189,3.45509
190,3.49049
191,3.54688
192,3.54453
193,3.53572
194,3.48486
195,3.38042
196,3.53124
197,3.48616
198,3.43715
199,3.47377
200,3.37136
201,3.10884
202,3.28020
203,3.45278
204,3.49558
205,3.48114
206,3.37213
207,3.45497
208,3.48465
209,3.45422
210,3.50131
211,3.50050
212,3.44497
213,3.56450
214,3.46759
215,3.40784
216,3.51252
217,3.39260
218,3.41571
219,3.45503
220,3.47913
221,3.52229
222,3.50926
223,3.45515
224,3.46581
225,3.43873
226,3.40177
227,3.45022
228,3.50151
229,3.45964
230,3.43470
231,3.36251
232,3.46422
233,3.41992
234,3.43467
235,3.36729
236,3.47673
237,3.37935
