X,Y
1,2.83649
2,2.80150
3,2.85923
4,2.81041
5,2.84287
6,2.85982
7,2.84497
8,2.83292
9,2.83932
10,2.88807
11,2.89975
12,2.87476
13,2.92422
14,2.84431
15,2.84988
16,2.85025
17,2.89940
18,2.94369
19,2.95114
20,2.99281
21,3.02202
22,2.91318
23,2.83667
24,2.83978
25,2.87587
26,2.95995
27,2.96773
28,2.97819
29,3.09602
30,3.07085
31,3.12825
32,3.10897
33,3.12925
34,3.20037
35,3.17120
36,3.17512
37,3.18319
38,3.19187
39,3.20338
40,3.26664
41,3.13484
42,3.09880
43,3.06081
44,3.04172
45,3.00712
46,2.98632
47,2.96878
48,2.90993
49,2.88840
50,2.94509
51,2.97713
52,3.04109
53,3.13879
54,3.09657
55,3.01158
56,3.01878
57,3.03417
58,3.17176
59,3.20890
60,3.12542
61,3.14793
62,3.20944
63,3.17633
64,3.21111
65,3.24674
66,3.33573
67,3.26202
68,3.20869
69,3.14776
70,3.28729
71,3.29392
72,3.26636
73,3.25253
74,3.28641
75,3.27491
76,3.32757
77,3.26848
78,3.36203
79,3.33558
80,3.23634
81,3.30583
82,3.28477
83,3.32379
84,3.33247
85,3.32239
86,3.37370
87,3.32832
88,3.36222
89,3.35712
90,3.24430
91,3.26572
92,3.22969
93,3.19129
94,3.33579
95,3.22252
96,3.41668
97,3.28069
98,3.26419
99,3.31977
100,3.35125
101,3.29919
102,3.21484
103,3.14013
104,3.05208
105,3.11712
106,3.20162
107,3.28542
108,3.28144
109,3.30679
110,3.38357
111,3.28573
112,3.27795
113,3.32504
114,3.32612
115,3.37944
116,3.30344
117,3.25869
118,3.29878
119,3.30121
120,3.34271
121,3.31638
122,3.33930
123,3.26482
124,3.24953
125,3.41144
126,3.27446
127,3.37607
128,3.29591
129,3.30814
130,3.21630
131,3.21352
132,3.29475
133,3.27857
134,3.25231
135,3.26880
136,3.20419
137,3.26585
138,3.24327
139,3.26553
140,3.26321
141,3.20188
142,3.23522
143,3.30836
144,3.20999
145,3.16504
146,3.21693
147,3.26022
148,3.20886
149,3.18172
150,3.22453
151,3.20698
152,3.20131
153,3.23904
154,3.17023
155,3.12383
156,3.15416
157,3.15599
158,3.15324
159,3.11675
160,3.09161
161,3.10805
162,3.18638
163,3.16179
164,3.16992
165,3.15178
166,3.23331
167,3.16367
168,3.13280
169,3.12510
170,3.07673
171,3.11933
172,3.08803
173,3.02506
174,3.01124
175,3.04348
176,3.07686
177,3.04739
178,3.14103
179,3.06497
180,3.05336
181,2.98061
182,3.01071
183,3.01514
184,3.04913
185,3.02977
186,2.98233
187,2.99705
188,3.01706
189,3.01818
