9.6e-007	2174273
1.2e-006	2014174
1.44e-006	1842652
1.68e-006	1709919
1.92e-006	1560913
2.16e-006	1451705
2.4e-006	1348838
2.64e-006	1408082
2.88e-006	1376242
3.12e-006	1260066
3.36e-006	1151274
3.6e-006	1154392
3.84e-006	1168410
4.08e-006	1139743
4.32e-006	1184174
4.56e-006	1185443
4.8e-006	1145664
5.04e-006	1098468
5.28e-006	1057776
5.52e-006	1011910
5.76e-006	980461
6e-006	994260
6.24e-006	1017862
6.48e-006	1032810
6.72e-006	1042042
6.96e-006	1027799
7.2e-006	1004654
7.44e-006	984974
7.68e-006	969268
7.92e-006	956780
8.16e-006	942812
8.4e-006	929480
8.64e-006	921214
8.88e-006	916938
9.12e-006	916289
9.36e-006	917467
9.6e-006	923836
9.84e-006	920764
1.008e-005	919136
1.032e-005	924884
1.056e-005	936676
1.08e-005	956306
1.104e-005	983469
1.128e-005	1001488
1.152e-005	1011002
1.176e-005	1020197
1.2e-005	1021015
1.224e-005	1025679
1.248e-005	1032045
1.272e-005	1032336
1.296e-005	1029607
1.32e-005	1026926
1.344e-005	1027921
1.368e-005	1031179
1.392e-005	1032160
1.416e-005	1033725
1.44e-005	1032914
1.464e-005	1028110
1.488e-005	1022160
1.512e-005	1020933
1.536e-005	1024951
1.56e-005	1025796
1.584e-005	1028196
1.608e-005	1024951
1.632e-005	1026856
1.656e-005	1024930
1.68e-005	1023964
1.704e-005	1023296
1.728e-005	1027647
1.752e-005	1029098
1.776e-005	1030146
1.8e-005	1033960
1.824e-005	1037216
1.848e-005	1039848
1.872e-005	1040704
1.896e-005	1045419
1.92e-005	1046984
1.944e-005	1049837
1.968e-005	1049355
1.992e-005	1051225
2.016e-005	1051672
2.04e-005	1052517
2.064e-005	1054683
2.088e-005	1057669
2.112e-005	1053072
2.136e-005	1053628
2.16e-005	1051840
2.184e-005	1055724
2.208e-005	1052832
2.232e-005	1046095
2.256e-005	1040485
2.28e-005	1039976
2.304e-005	1039956
2.328e-005	1037727
2.352e-005	1028270
2.376e-005	1025226
2.4e-005	1020001
2.424e-005	1021266
2.448e-005	1017200
2.472e-005	1015396
2.496e-005	1016979
2.52e-005	1014074
2.544e-005	1010089
2.568e-005	1008808
2.592e-005	1005929
2.616e-005	1005589
2.64e-005	998578
2.664e-005	997290
2.688e-005	992745
2.712e-005	985091
2.736e-005	982753
2.76e-005	980885
2.784e-005	980642
2.808e-005	973036
2.832e-005	966216
2.856e-005	964551
2.88e-005	960978
2.904e-005	957903
2.928e-005	954109
2.952e-005	946294
2.976e-005	941441
3e-005	939271
3.024e-005	933006
3.048e-005	929743
3.072e-005	923153
3.096e-005	920180
3.12e-005	914108
3.144e-005	913220
3.168e-005	912339
3.192e-005	906075
3.216e-005	902700
3.24e-005	898442
3.264e-005	894239
3.288e-005	889628
3.312e-005	884976
3.336e-005	878553
3.36e-005	877510
3.384e-005	873444
3.408e-005	867284
3.432e-005	863103
3.456e-005	856121
3.48e-005	855350
3.504e-005	847235
3.528e-005	837874
3.552e-005	832147
3.576e-005	830354
3.6e-005	831311
3.624e-005	829599
3.648e-005	827594
3.672e-005	822628
3.696e-005	815470
3.72e-005	809014
3.744e-005	812369
3.768e-005	806298
3.792e-005	804925
3.816e-005	799645
3.84e-005	791295
3.864e-005	788348
3.888e-005	786972
3.912e-005	786188
3.936e-005	782878
3.96e-005	777657
3.984e-005	778464
4.008e-005	773545
4.032e-005	768818
4.056e-005	768387
4.08e-005	762353
4.104e-005	758425
4.128e-005	755366
4.152e-005	749619
4.176e-005	749755
4.2e-005	747571
4.224e-005	742724
4.248e-005	737422
4.272e-005	734410
4.296e-005	727813
4.32e-005	720694
4.344e-005	718289
4.368e-005	717687
4.392e-005	716714
4.416e-005	713256
4.44e-005	711558
4.464e-005	708943
4.488e-005	706325
4.512e-005	702403
4.536e-005	692901
4.56e-005	693689
4.584e-005	690706
4.608e-005	686256
4.632e-005	684279
4.656e-005	686151
4.68e-005	679992
4.704e-005	678292
4.728e-005	675355
4.752e-005	674500
4.776e-005	670995
4.8e-005	668210
4.824e-005	665434
4.848e-005	660046
4.872e-005	660397
4.896e-005	662235
4.92e-005	661557
4.944e-005	655734
4.968e-005	652099
4.992e-005	647083
5.016e-005	642689
5.04e-005	640682
5.064e-005	639053
5.088e-005	637439
5.112e-005	635973
5.136e-005	631250
5.16e-005	629188
5.184e-005	624802
5.208e-005	622668
5.232e-005	620120
5.256e-005	618813
5.28e-005	616152
5.304e-005	613740
5.328e-005	610237
5.352e-005	609022
5.376e-005	608665
5.4e-005	604390
5.424e-005	602077
5.448e-005	601574
5.472e-005	597896
5.496e-005	594516
5.52e-005	593078
5.544e-005	592902
5.568e-005	588955
5.592e-005	585938
5.616e-005	584166
5.64e-005	581736
5.664e-005	579631
5.688e-005	576908
5.712e-005	577598
5.736e-005	574406
5.76e-005	575412
5.784e-005	569409
5.808e-005	566504
5.832e-005	564443
5.856e-005	563143
